,sentence,label
0,"A woman with short blond-hair rises from a chair as another woman in a burgundy shirt laughs. Based on that information, is the claim A woman is getting ready to box ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman with short blond-hair rises from a chair as another woman in a burgundy shirt laughs. Based on that information, is the claim A woman is getting ready to box ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or uncertain) because we don't know what kind of activity she will"
0,"Here is an announcement for everybody about the beach. Based on that information, is the claim The beach has an announcement. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Here is an announcement for everybody about the beach. Based on that information, is the claim The beach has an announcement. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there's no direct"
0,"A person in a yellow helmet rock climbing while another person waits on the ground with the tether. Based on that information, is the claim The helmet has a stripe on it. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A person in a yellow helmet rock climbing while another person waits on the ground with the tether. Based on that information, is the claim The helmet has a stripe on it. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Not enough evidence) - From just this statement alone we cannot determine if there"
0,"Two Asian people cooking on a grill in a park. Based on that information, is the claim The couple are cooking in there home kitchen. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Two Asian people cooking on a grill in a park. Based on that information, is the claim The couple are cooking in there home kitchen. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because we cannot conclude from this"
0,"A group of children looking at the contents of a slide through a microscope displayed on a computer screen. Based on that information, is the claim The kids like science. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A group of children looking at the contents of a slide through a microscope displayed on a computer screen. Based on that information, is the claim The kids like science. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there's no direct"
0,"A group of men and boys look upwards at something. Based on that information, is the claim A group of people looking up. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A group of men and boys look upwards at something. Based on that information, is the claim A group of people looking up. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because we cannot determine from this"
0,"A brown dog runs through a grassy field Based on that information, is the claim A dog chases a rabbit. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A brown dog runs through a grassy field Based on that information, is the claim A dog chases a rabbit. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconclusive because we do not know if there are any other factors in play (e."
0,"A black dog is digging in the snow. Based on that information, is the claim A dark colored dog digging through the snow ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A black dog is digging in the snow. Based on that information, is the claim A dark colored dog digging through the snow ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (B)   The statement implies a logical connection between two ideas and does not contradict"
0,"A girl jumps in the air. Based on that information, is the claim A girl jumping rope on Mars. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A girl jumps in the air. Based on that information, is the claim A girl jumping rope on Mars. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because we cannot logically dedu"
0,"Man in red jacket is opening the door while holding his car keys. Based on that information, is the claim Man in red jacket is opening the door while holding his car keys ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Man in red jacket is opening the door while holding his car keys. Based on that information, is the claim Man in red jacket is opening the door while holding his car keys ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"kids are looking at something on a table. Based on that information, is the claim Some kids are burning the table down. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: kids are looking at something on a table. Based on that information, is the claim Some kids are burning the table down. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because we don't know"
0,"skateboarder sliding down a ramp Based on that information, is the claim A skateboarder is doing tricks for a competition. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: skateboarder sliding down a ramp Based on that information, is the claim A skateboarder is doing tricks for a competition. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  In conclusion based off of what was given in this statement it would be inconlusive because there isn"
0,"A person dressed in winter clothes poses with a snowman surrounded by snow covered landscape. Based on that information, is the claim A snowman is being photographed with its creator. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A person dressed in winter clothes poses with a snowman surrounded by snow covered landscape. Based on that information, is the claim A snowman is being photographed with its creator. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Baby in running in over-sized flip-flops. Based on that information, is the claim A young boy is playing with a basketball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Baby in running in over-sized flip-flops. Based on that information, is the claim A young boy is playing with a basketball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there are many possible reasons"
0,"kid holding handles on two wheeled object Based on that information, is the claim The kid is riding a bike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: kid holding handles on two wheeled object Based on that information, is the claim The kid is riding a bike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"There is a group of children getting their picture taken with presents. Based on that information, is the claim Two men carry a Christmas tree. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: There is a group of children getting their picture taken with presents. Based on that information, is the claim Two men carry a Christmas tree. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man is walking in the street. Based on that information, is the claim A man is walking outside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man is walking in the street. Based on that information, is the claim A man is walking outside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Based solely of the given statement and no additional context)"
0,"The big dog is checking out the smaller dog. Based on that information, is the claim Two cats standing together, one is big and the other is small. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: The big dog is checking out the smaller dog. Based on that information, is the claim Two cats standing together, one is big and the other is small. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man stands speaking to a crowd of sitting people, all wearing business attire. Based on that information, is the claim A man is addressing a group of people. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man stands speaking to a crowd of sitting people, all wearing business attire. Based on that information, is the claim A man is addressing a group of people. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A woman is standing near three stores, two have beautiful artwork and the other store has Largo written on it. Based on that information, is the claim A woman standing on a street corner outside beside three different stores, two of which contain beautiful artwork and one with a Largo sign. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman is standing near three stores, two have beautiful artwork and the other store has Largo written on it. Based on that information, is the claim A woman standing on a street corner outside beside three different stores, two of which contain beautiful artwork and one with a Largo sign. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A person is on a four wheeler kicking up a lot of dirt in a dune. Based on that information, is the claim The person is in a race. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A person is on a four wheeler kicking up a lot of dirt in a dune. Based on that information, is the claim The person is in a race. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Not enough evidence to determine if they are racing)   It's possible"
0,"An expensive car is parked in what looks like a car-wash with a man standing at the open passenger door side. Based on that information, is the claim The man is on his cell phone. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: An expensive car is parked in what looks like a car-wash with a man standing at the open passenger door side. Based on that information, is the claim The man is on his cell phone. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there are other possible explan"
0,"Man and women standing under a red umbrella. Based on that information, is the claim The two woman stood under the black umbrella. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Man and women standing under a red umbrella. Based on that information, is the claim The two woman stood under the black umbrella. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because we don't know"
0,"Man in white sweater looks from his press box onto the pitch. Based on that information, is the claim A man writes his sports story ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Man in white sweater looks from his press box onto the pitch. Based on that information, is the claim A man writes his sports story ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive because we cannot determine if it's a person writing their own sport news based"
0,"A man holding some sort of vegetables while his wife in a red sweater stares to the side, and his daughter in a red sweater looks at the camera. Based on that information, is the claim A man holding grapes poses for a painting. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man holding some sort of vegetables while his wife in a red sweater stares to the side, and his daughter in a red sweater looks at the camera. Based on that information, is the claim A man holding grapes poses for a painting. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or uncertain) The statement does not provide enough contextual evidence about what kind"
0,"A man in a market holding some very large green onions while smoking a cigarette. Based on that information, is the claim A man is holding onions. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man in a market holding some very large green onions while smoking a cigarette. Based on that information, is the claim A man is holding onions. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A female bowler dressed in blue, with another bowler in the background, prepares to throw a ball down the lane. Based on that information, is the claim A woman is alone at a bowling alley ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A female bowler dressed in blue, with another bowler in the background, prepares to throw a ball down the lane. Based on that information, is the claim A woman is alone at a bowling alley ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconluslive - The statement does not provide enough evidence for us to determine whether there are other"
0,"Someone in a white and black polka dot outfit handing out small cartons of orange juice behind caution tape on a street. Based on that information, is the claim A monkey is passing out orange juice in the middle of the forest. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Someone in a white and black polka dot outfit handing out small cartons of orange juice behind caution tape on a street. Based on that information, is the claim A monkey is passing out orange juice in the middle of the forest. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there are many possible explan"
0,"A light colored dog leaps over a hurdle. Based on that information, is the claim A dog is sleeping on the table. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A light colored dog leaps over a hurdle. Based on that information, is the claim A dog is sleeping on the table. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because we have no evidence to"
0,"Man with beard doing skateboarding stunt Based on that information, is the claim A clean shaven man skateboards. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Man with beard doing skateboarding stunt Based on that information, is the claim A clean shaven man skateboards. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) The statement does not provide enough"
0,"A woman is chatting as she drinks her coffee. Based on that information, is the claim The woman is silent. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman is chatting as she drinks her coffee. Based on that information, is the claim The woman is silent. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because we cannot conclude from a"
0,"A woman in a yellow skirt is dancing with a man in a white shirt, with another couple dancing in the background. Based on that information, is the claim Two men dance together in the middle ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman in a yellow skirt is dancing with a man in a white shirt, with another couple dancing in the background. Based on that information, is the claim Two men dance together in the middle ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there are not enough details"
0,"San Fransisco 49ers football field with cheerleaders and a packed stadium. Based on that information, is the claim A popular football team in California has many fans. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: San Fransisco 49ers football field with cheerleaders and a packed stadium. Based on that information, is the claim A popular football team in California has many fans. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (B) The statement does not provide enough evidence to determine whether the Claim"
0,"A man in an army uniform meeting someone foreign. Based on that information, is the claim A man in an army uniform is meeting someone. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man in an army uniform meeting someone foreign. Based on that information, is the claim A man in an army uniform is meeting someone. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A young man holds a hammer shaped object in the air with one hand and a similar shaped object in the other while making a funny expression. Based on that information, is the claim A person is holding a tool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A young man holds a hammer shaped object in the air with one hand and a similar shaped object in the other while making a funny expression. Based on that information, is the claim A person is holding a tool. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"The firemen and women wearing blue gloves have finished working on a person who is lying on ground bandaged and draped in a blue blanket. Based on that information, is the claim The person under the blanket is dead. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: The firemen and women wearing blue gloves have finished working on a person who is lying on ground bandaged and draped in a blue blanket. Based on that information, is the claim The person under the blanket is dead. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (INC) . Although it can be inferred from context clues provided"
0,"A bearded man with a backpack on his back holding a tripod in front of a rocky creek and bridge. Based on that information, is the claim The man was taking pictures of nature. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A bearded man with a backpack on his back holding a tripod in front of a rocky creek and bridge. Based on that information, is the claim The man was taking pictures of nature. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"a young man wearing dark sunglasses smiling Based on that information, is the claim A guy is wearing sunglasses. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: a young man wearing dark sunglasses smiling Based on that information, is the claim A guy is wearing sunglasses. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Indian men selling food items on the sidewalk Based on that information, is the claim Men are selling food on the sidewalk. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Indian men selling food items on the sidewalk Based on that information, is the claim Men are selling food on the sidewalk. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Not enough evidence to determine if it's true) The statement does not"
0,"People sitting in chairs along a tree-lined sidewalk. Based on that information, is the claim People are watching the flowers blossom ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: People sitting in chairs along a tree-lined sidewalk. Based on that information, is the claim People are watching the flowers blossom ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there's no direct"
0,"Three men are doing a musical set with wires and equipment all over the stage, and they are holding unique guitar like instruments. Based on that information, is the claim Three men are doing a musical set wit wires and equipment all over the stage and they are holding unique guitar like instruments ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Three men are doing a musical set with wires and equipment all over the stage, and they are holding unique guitar like instruments. Based on that information, is the claim Three men are doing a musical set wit wires and equipment all over the stage and they are holding unique guitar like instruments ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man walks with a cow down a dirt sidewalk. Based on that information, is the claim A man walks with his cow. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man walks with a cow down a dirt sidewalk. Based on that information, is the claim A man walks with his cow. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man in aerodynamic gear riding a bicycle down a road around a sharp curve. Based on that information, is the claim the man is skiing ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man in aerodynamic gear riding a bicycle down a road around a sharp curve. Based on that information, is the claim the man is skiing ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  In this scenario, it can be inferred with certainty based solely upon what has been stated"
0,"Soldiers are holding guns and peeking around a building. Based on that information, is the claim Soldiers are packing heat near a building. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Soldiers are holding guns and peeking around a building. Based on that information, is the claim Soldiers are packing heat near a building. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Three men in Soldier dress and helmets stand with guns outside of a building. Based on that information, is the claim There are people patiently awaiting a firefight. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Three men in Soldier dress and helmets stand with guns outside of a building. Based on that information, is the claim There are people patiently awaiting a firefight. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Three army soldiers are holding guns and peering around a corner of a building. Based on that information, is the claim Soldiers are on guard as they're waiting for someone to steal documents inside the building. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Three army soldiers are holding guns and peering around a corner of a building. Based on that information, is the claim Soldiers are on guard as they're waiting for someone to steal documents inside the building. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man is watching as a woman is reading a piece of paper. Based on that information, is the claim A person watches someone. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man is watching as a woman is reading a piece of paper. Based on that information, is the claim A person watches someone. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A woman raises her arms as she looks out over the water at the setting sun. Based on that information, is the claim a woman enjoying a florida beacj ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman raises her arms as she looks out over the water at the setting sun. Based on that information, is the claim a woman enjoying a florida beacj ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment - The statement does not provide enough details to determine if it's happening in Florida"
0,"A man takes a drink in the doorway of a home. Based on that information, is the claim A man is standing in the doorway. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man takes a drink in the doorway of a home. Based on that information, is the claim A man is standing in the doorway. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconluslive"". The statement does not provide enough evidence to determine whether he's actually inside"
0,"A man in a white and gray shirt looks on as a shirtless man with a mustache cleans fish on a pale green table. Based on that information, is the claim The man watches the other clean a fish. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man in a white and gray shirt looks on as a shirtless man with a mustache cleans fish on a pale green table. Based on that information, is the claim The man watches the other clean a fish. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A tattooed man posing with a woman carrying a yellow handbag. Based on that information, is the claim A couple looks at porn. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A tattooed man posing with a woman carrying a yellow handbag. Based on that information, is the claim A couple looks at porn. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Two woman, one wearing a blue striped shirt and the other wearing a flowered shirt, are riding horses. Based on that information, is the claim Women are outside riding horses. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Two woman, one wearing a blue striped shirt and the other wearing a flowered shirt, are riding horses. Based on that information, is the claim Women are outside riding horses. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"People are all standing together in front of a statue of an animal, and they are all wearing cool-weather clothing. Based on that information, is the claim A group of people looking at a statue. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: People are all standing together in front of a statue of an animal, and they are all wearing cool-weather clothing. Based on that information, is the claim A group of people looking at a statue. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (B) - The statement entails this conclusion because it mentions both that there are"
0,"A plane flies overhead as military men stand at attention, a flag blows in the wind as a lady in red stares out towards the camera. Based on that information, is the claim An empty field is photographed. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A plane flies overhead as military men stand at attention, a flag blows in the wind as a lady in red stares out towards the camera. Based on that information, is the claim An empty field is photographed. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there are multiple possible explan"
0,"Someone with a long pole that appears to have a spike on the end is pointing it at a red balloon on the other side of the wall from him. Based on that information, is the claim A person with a long object stands on one side of a wall and a balloon floats on the other side. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Someone with a long pole that appears to have a spike on the end is pointing it at a red balloon on the other side of the wall from him. Based on that information, is the claim A person with a long object stands on one side of a wall and a balloon floats on the other side. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A man dances with a woman in a white egyptian costume. Based on that information, is the claim A man is disguise as he dances with someone. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man dances with a woman in a white egyptian costume. Based on that information, is the claim A man is disguise as he dances with someone. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"The pitcher is pitching the ball in a game of baseball. Based on that information, is the claim The pitcher throws the ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: The pitcher is pitching the ball in a game of baseball. Based on that information, is the claim The pitcher throws the ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E) - Since we know for certainty from our premise about the situation"
0,"A tan dog chases a black and white soccer ball. Based on that information, is the claim A dog is chasing a ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A tan dog chases a black and white soccer ball. Based on that information, is the claim A dog is chasing a ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Not enough Information) The statement provides no additional details about where this event occurred"
0,"Some men and boys are playing with a Frisbee in a grassy area. Based on that information, is the claim A group of people play a competitive game of Frisbee. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Some men and boys are playing with a Frisbee in a grassy area. Based on that information, is the claim A group of people play a competitive game of Frisbee. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Not enough evidence to determine if they're actually playing a compettit"
0,"Men wearing life vests speed across a body of water in an orange boat. Based on that information, is the claim The men are on their way to a rescue. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Men wearing life vests speed across a body of water in an orange boat. Based on that information, is the claim The men are on their way to a rescue. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A musician playing a guitar and harmonica singing a song with ""Whatever it Takes"" written on his guitar. Based on that information, is the claim The musician singing the song is asian. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A musician playing a guitar and harmonica singing a song with ""Whatever it Takes"" written on his guitar. Based on that information, is the claim The musician singing the song is asian. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (No conclusion can be drawn)   As there are no visual cues in"
0,"A white dog is running through the water at a beach Based on that information, is the claim The white dog is with it's owner. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A white dog is running through the water at a beach Based on that information, is the claim The white dog is with it's owner. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconclusive . While there are many possible explanations for why a white dog might be seen"
0,"A pale colored dog runs through a body of water. Based on that information, is the claim A dog runs through some water to catch a stick. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A pale colored dog runs through a body of water. Based on that information, is the claim A dog runs through some water to catch a stick. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Not enough Information) The statement does not provide sufficient details about whether it'"
0,"A girl crosscountry skis. Based on that information, is the claim A girl is strolling down the park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A girl crosscountry skis. Based on that information, is the claim A girl is strolling down the park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Based on provided statement) The given sentence does not provide enough evidence to"
0,"A lady wearing gloves, and a ponytail cooks something while people stand and watch. Based on that information, is the claim The lady is asleep ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A lady wearing gloves, and a ponytail cooks something while people stand and watch. Based on that information, is the claim The lady is asleep ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A lone person is walking in front of a white building. Based on that information, is the claim A single person is sitting at the dentist office waiting his turn. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A lone person is walking in front of a white building. Based on that information, is the claim A single person is sitting at the dentist office waiting his turn. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neutral) because we cannot determine from this statement alone whether someone is actually"
0,"A baby girl and little boy are standing next to a guitar and a drum. Based on that information, is the claim The girl is near an instrument. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A baby girl and little boy are standing next to a guitar and a drum. Based on that information, is the claim The girl is near an instrument. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Trays of freshly-baked pretzels are being loaded onto a delivery truck. Based on that information, is the claim Pretzels are poisonous. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Trays of freshly-baked pretzels are being loaded onto a delivery truck. Based on that information, is the claim Pretzels are poisonous. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (No logical connection between statement and conclusion) The given premise only provides evidence"
0,"a red-haired woman playing the violin Based on that information, is the claim A woman is performing at a concert. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: a red-haired woman playing the violin Based on that information, is the claim A woman is performing at a concert. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entails - The statement mentions both 'red haired' and 'woman', so it ent"
0,"A tan dog plays with a white dog in a baby pool. Based on that information, is the claim A couple of dogs are sleeping. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A tan dog plays with a white dog in a baby pool. Based on that information, is the claim A couple of dogs are sleeping. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Not enough evidence) The statement does not provide any direct evidences to"
0,"A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite. Based on that information, is the claim A man eats his last marshmallow as his friend begs for a bite, but he doesn't give in. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite. Based on that information, is the claim A man eats his last marshmallow as his friend begs for a bite, but he doesn't give in. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man in a black suit with a cat on a leash is looking in a shop while the cat stands beside him staring the opposite direction of the man, as a woman in a green jacket, black pants and high heels has walked past both cat and man. Based on that information, is the claim A man walking a fluffy white dog. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man in a black suit with a cat on a leash is looking in a shop while the cat stands beside him staring the opposite direction of the man, as a woman in a green jacket, black pants and high heels has walked past both cat and man. Based on that information, is the claim A man walking a fluffy white dog. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A young woman in a bikini looking at something in a glass case. Based on that information, is the claim A lady in a swimsuit checking things out. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A young woman in a bikini looking at something in a glass case. Based on that information, is the claim A lady in a swimsuit checking things out. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A long dark-haired man sitting on the grass with a guitar in his lap in front of a blue sky. Based on that information, is the claim A man with short hair dancing outside while playing the flute. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A long dark-haired man sitting on the grass with a guitar in his lap in front of a blue sky. Based on that information, is the claim A man with short hair dancing outside while playing the flute. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entails - The statement provides enough details to accurately describe only one person (the individual depicted"
0,"An old man talks to a street performer wearing makeup with a pet monkey. Based on that information, is the claim The man is confined to bed. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: An old man talks to a street performer wearing makeup with a pet monkey. Based on that information, is the claim The man is confined to bed. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there are many possible reasons"
